undercoat undercoats undercoated undercoating 
undercomment undercommented undercommenting undercomments 
underconsume underconsumed underconsumes underconsuming 
undercook undercooks undercooked undercooking 
undercool undercools undercooled undercooling 
undercorrect undercorrected undercorrecting undercorrects 
undercourse undercoursed undercourses undercoursing 
undercrawl undercrawled undercrawling undercrawls 
undercurl undercurled undercurling undercurls 
undercurve undercurved undercurves undercurving 
undercut undercutting undercuts 
underdevelop underdevelope underdeveloped underdevelopes underdeveloping 
underdig underdigging underdug underdigs 
underdive underdived underdives underdiving underdove 
underdo underdid underdoes underdoing 
underdose underdosed underdoses underdosing 
underdot underdotted underdotting underdots 
underdrain underdrains underdrained underdraining 
underdraw underdrawing underdrawn underdrew underdraws 
underdress underdressed underdresses underdressing 
underdry underdries underdrying underdried 
undereat undereaten undereates undereating undereats underate undereate 
underestimate underestimated underestimates underestimating 
underexercise underexercised underexercises underexercising 
underexpose underexposed underexposes underexposing 
undereye undereyed undereyes undereying 
underface underfaced underfaces underfacing 
underfeed underfeeds underfeeded underfeeding underfed 
underfinance underfinanced underfinances underfinancing 
underflood underfloods underflooded underflooding 
underfortify underfortified underfortifies underfortifying 
underfurnish underfurnished underfurnishes underfurnishing 
undergarnish undergarnished undergarnishes undergarnishing 
undergird undergirded undergirding undergirds 
undergnaw undergnaws undergnawed undergnawing undergnawn 
undergo undergoed undergoes undergoing undergone underwent 
underhang underhanged underhanging underhangs underhung 
underhatch underhatched underhatches underhatching 
underheat underheats underheated underheating 
underhorse underhorsed underhorses underhorsing 
underjoin underjoins underjoined underjoining 
underjudge underjudged underjudges underjudging 
underlap underlapped underlapping underlaps 
underlay underlaid underlayed underlaying underlays 
underlayment underlaymented underlaymenting underlayments 
underlet underlets underletting 
underlie underlied underlies underlying 
underlimit underlimits underlimited underlimiting 
underline underlined underlines underlining 
underload underloads underloaded underloading 
underman undermanned undermanning undermans 
undermark undermarked undermarking undermarks 
undermeasure undermeasured undermeasures undermeasuring 
undermine undermined undermines undermining 
undernourish undernourished undernourishes undernourishing 
underoxidize underoxidized underoxidizes underoxidizing underoxidise underoxidised underoxidises underoxidising 
underpay underpaid underpayed underpaying underpays 
underpeep underpeeps underpeeped underpeeping 
underpeer underpeers underpeered underpeering 
underpin underpinned inderpinning underpins 
underplant underplanted underplanting underplants 
underplay underplayed underplaying underplays 
underpoint underpointed underpointing underpoints 
underpopulate underpopulated underpopulates underpopulating 
underprice underpriced underprices underpricing 
underprize underprized underprizes underprizing 
underproduce underproduced underproduces underproducing 
underprop underpropped underpropping underprops 
underquote underquoted underquotes underquoting 
underrate underrated underrates underrating 
underrealize underrealized underrealizes underrealizing underrealise underrealised underrealises underrealising 
underreckon underreckons underreckoned underreckoning 
underrecompense underrecompensed underrecompenses underrecompensing 
underrepresent underrepresented underrepresenting underrepresents 
underroast underroasted underroasting underroasts 
underrule underruled underrules underruling 
underrun underran underrinning underruns underrunning 
underscoop underscoops underscooped underscooping 
underscore underscored underscores underscoring 
underseal underseals undersealed undersealing 
undersee underseeing undersees undersaw underseen 
undersell underselling undersells undersold 
undershine undershined undershines undershining undershone 
undershoot undershooting undershot undershoots 
undershore undershored undershores undershoring 
undershorten undershortens undershortened undershortening 
undersleep undersleeping underslept undersleeps 
underspecify underspecified underspecifies underspecifying 
underspend underspended underspending underspends underspent 
undersplice underspliced undersplices undersplicing 
underspread underspreading underspreads 
underspring underspringing undersprings undersprung undersprang 
undersprout undersprouts undersprouted undersprouting 
understain understains understained understaining 
understamp understamped understamping understamps 
understand understanding understands understood 
understate understated understates understating 
understay understayed understaying understays 
understeer understeers understeered understeering 
understock understocked understocking understocks 
understrap understrapped understrapping understraps 
understress understressed understresses understressing 
understrew understrewing understrews understrown understrewed 
understrike understrikes understriking understruck understricken 
understudy understudies understudying understudied 
understuff understuffed understuffing understuffs 
undersuit undersuits undersuited undersuiting 
undersupply undersupplied undersupplies undersupplying 
undersurface undersurfaced undersurfaces undersurfacing 
undersweep undersweeping underswept undersweeps 
underswell underswelled underswelling underswells 
undertake undertakes undertaking undertaken undertook 
underteach undertaught underteaches underteaching 
undertest undertested undertesting undertests 
underthaw underthaws underthawed underthawing 
undertie undertied underties undertying 
undertrade undertraded undertrades undertrading 
undertrain undertrains undertrained undertraining 
undertrump undertrumped undertrumping undertrumps 
undertruss undertrussed undertrusses undertrussing 
undertune undertuned undertunes undertuning 
undervalue undervalued undervalues undervaluing 
underventilate underventilated underventilates underventilating 
underwash underwashed underwashes underwashing 
underwind underwinded underwinding underwinds underwound 
underwork underworked underworking underworks 
underwrap underwrapped underwrapping underwraps 
underwrite underwrites underwriting underwritten underwrote 
underyield underyielded underyielding underyields 
undistend undistended undistending undistends 
undo undid undoes undoing undone 
undouble undoubled undoubles undoubling 
undrape undraped undrapes undraping 
undraw undrawing undrawn undrew undraws 
undress undressed undresses undressing undrest 
undulate undulated undulates undulating 
unearth unearthed unearthing unearths 
unedge unedged unedges unedging 
unequalize unequalized unequalizes unequalizing unequalise unequalised unequalises unequalising 
unfasten unfastens unfastened unfastening 
unfeminize unfeminized unfeminizes unfeminizing unfeminise unfeminised unfeminises unfeminising 
unfence unfenced unfences unfencing 
unfetter unfetters unfettered unfettering 
unfeudalize unfeudalized unfeudalizes unfeudalizing unfeudalise unfeudalised unfeudalises unfeudalising 
unfile unfiled unfiles unfiling 
unfit unfits unfitting unfitted 
unfix unfixs unfixed unfixing 
unflank unflanked unflanking unflanks 
unfloor unfloors unfloored unflooring 
unfold unfolded unfolding unfolds 
unfork unforked unforking unforks 
unfree unfreed unfreeing unfrees 
unfreeze unfreezes unfreezing unfroze unfrozen 
unfrill unfrilled unfrilling unfrills 
unfringe unfringed unfringes unfringing 
unfrock unfrocked unfrocking unfrocks 
unfrost unfrosted unfrosting unfrosts 
unfurl unfurled unfurling unfurls 
ungag ungagged ungagging ungags 
ungarland ungarlanded ungarlanding ungarlands 
ungarter ungarters ungartered ungartering 
ungird ungirded ungirding ungirds 
ungirdle ungirdled ungirdles ungirdling 
ungirt ungirted ungirting ungirts 
ungladden ungladdens ungladdened ungladdening 
ungloom unglooms ungloomed unglooming 
unglue unglued unglues ungluing 
ungrip ungripped ungripping ungrips 
unhaft unhafted unhafting unhafts 
unhair unhairs unhaired unhairing 
unhallow unhallows unhallowed unhallowing 
unhand unhanded unhanding unhands 
unhandcuff unhandcuffed unhandcuffing unhandcuffs 
unharden unhardens unhardened unhardening 
unharmonize unharmonized unharmonizes unharmonizing unharmonise unharmonised unharmonises unharmonising 
unharness unharnessed unharnesses unharnessing 
unhasp unhasped unhasping unhasps 
unhedge unhedged unhedges unhedging 
unhelm unhelmed unhelming unhelms 
unhinge unhinged unhinges unhinging 
unhitch unhitched unhitches unhitching 
unhood unhoods unhooded unhooding 
unhook unhooks unhooked unhooking 
unhorse unhorsed unhorses unhorsing 
unhouse unhoused unhouses unhousing 
unhuddle unhuddled unhuddles unhuddling 
unhull unhulled unhulling unhulls 
unhumanize unhumanized unhumanizes unhumanizing unhumanise unhumanised unhumanises unhumanising 
unhusk unhusked unhusking unhusks 
unhypnotize unhypnotized unhypnotizes unhypnotizing unhypnotise unhypnotised unhypnotises unhypnotising 
unice uniced unices unicing 
uniform uniformed uniforming uniforms 
uniformize uniformized uniformizes uniformizing uniformise uniformised uniformises uniformising 
unify unified unifies unifying 
uninsulate uninsulated uninsulates uninsulating 
unionize unionized unionizes unionizing unionise unionised unionises unionising 
unisolate unisolated unisolates unisolating 
unite united unites uniting 
universalize universalized universalizes universalizing universalise universalised universalises universalising 
unjam unjammed unjamming unjams 
unjoin unjoins unjoined unjoining 
